exit_time,exit_ns,pnl_pips,cum_pnl,drawdown,pair,year
2025-05-13 22:35:00+00:00,1747175700000000,62.0,526105.3,0.0,EUR_JPY,2025
2025-05-13 23:15:00+00:00,1747178100000000,-2.6,526102.7,2.6,EUR_GBP,2025
2025-05-13 23:35:00+00:00,1747179300000000,-6.3,526096.4,8.9,USD_CHF,2025
2025-05-13 23:40:00+00:00,1747179600000000,-3.9,526092.5,12.8,EUR_USD,2025
2025-05-13 23:50:00+00:00,1747180200000000,-2.9,526089.6,15.7,AUD_CAD,2025
2025-05-14 00:00:00+00:00,1747180800000000,38.0,526127.6,0.0,USD_CAD,2025
2025-05-14 00:05:00+00:00,1747181100000000,-6.3,526121.3,6.3,AUD_NZD,2025
2025-05-14 00:10:00+00:00,1747181400000000,-0.4,526120.9,6.7,NZD_USD,2025
2025-05-14 00:15:00+00:00,1747181700000000,5.3,526126.2,1.4,EUR_AUD,2025
2025-05-14 00:15:00+00:00,1747181700000000,-9.4,526116.8,10.8,GBP_AUD,2025
2025-05-14 00:25:00+00:00,1747182300000000,-0.3,526116.5,11.1,CAD_JPY,2025
2025-05-14 00:30:00+00:00,1747182600000000,11.2,526127.7,0.0,CHF_JPY,2025
2025-05-14 00:30:00+00:00,1747182600000000,-8.8,526118.9,8.8,AUD_JPY,2025
2025-05-14 00:35:00+00:00,1747182900000000,-2.7,526116.2,11.5,EUR_JPY,2025
2025-05-14 01:00:00+00:00,1747184400000000,-6.7,526109.5,18.2,NZD_JPY,2025
2025-05-14 01:50:00+00:00,1747187400000000,-4.8,526104.7,23.0,USD_CAD,2025
2025-05-14 02:00:00+00:00,1747188000000000,-1.6,526103.1,24.6,AUD_JPY,2025
2025-05-14 02:30:00+00:00,1747189800000000,3.0,526106.1,21.6,AUD_NZD,2025
2025-05-14 02:30:00+00:00,1747189800000000,-5.9,526100.2,27.5,AUD_JPY,2025
2025-05-14 02:35:00+00:00,1747190100000000,-4.2,526096.0,31.7,EUR_GBP,2025
2025-05-14 03:00:00+00:00,1747191600000000,-2.1,526093.9,33.8,CAD_JPY,2025
2025-05-14 03:15:00+00:00,1747192500000000,12.6,526106.5,21.2,EUR_AUD,2025
2025-05-14 03:30:00+00:00,1747193400000000,27.1,526133.6,0.0,GBP_AUD,2025
2025-05-14 04:00:00+00:00,1747195200000000,-6.5,526127.1,6.5,AUD_CAD,2025
2025-05-14 05:00:00+00:00,1747198800000000,-4.0,526123.1,10.5,NZD_CAD,2025
2025-05-14 05:15:00+00:00,1747199700000000,7.2,526130.3,3.3,USD_CAD,2025
2025-05-14 06:00:00+00:00,1747202400000000,-10.9,526119.4,14.2,EUR_USD,2025
2025-05-14 06:00:00+00:00,1747202400000000,24.9,526144.3,0.0,USD_JPY,2025
2025-05-14 06:15:00+00:00,1747203300000000,0.7,526145.0,0.0,USD_CHF,2025
2025-05-14 06:35:00+00:00,1747204500000000,16.3,526161.3,0.0,CHF_JPY,2025
2025-05-14 06:35:00+00:00,1747204500000000,-10.6,526150.7,10.6,CAD_JPY,2025
2025-05-14 06:35:00+00:00,1747204500000000,-11.2,526139.5,21.8,USD_JPY,2025
2025-05-14 06:50:00+00:00,1747205400000000,0.0,526139.5,21.8,AUD_USD,2025
2025-05-14 07:10:00+00:00,1747206600000000,-11.1,526128.4,32.9,EUR_JPY,2025
2025-05-14 07:15:00+00:00,1747206900000000,-1.9,526126.5,34.8,EUR_GBP,2025
2025-05-14 07:20:00+00:00,1747207200000000,-13.2,526113.3,48.0,GBP_JPY,2025
2025-05-14 07:20:00+00:00,1747207200000000,-8.0,526105.3,56.0,NZD_JPY,2025
2025-05-14 07:20:00+00:00,1747207200000000,-8.9,526096.4,64.9,AUD_JPY,2025
2025-05-14 07:25:00+00:00,1747207500000000,-5.7,526090.7,70.6,GBP_AUD,2025
2025-05-14 07:35:00+00:00,1747208100000000,-6.6,526084.1,77.2,CHF_JPY,2025
2025-05-14 08:00:00+00:00,1747209600000000,-6.3,526077.8,83.5,AUD_JPY,2025
2025-05-14 08:00:00+00:00,1747209600000000,-6.4,526071.4,89.9,EUR_JPY,2025
2025-05-14 08:00:00+00:00,1747209600000000,-19.8,526051.6,109.7,GBP_JPY,2025
2025-05-14 08:00:00+00:00,1747209600000000,-5.2,526046.4,114.9,NZD_JPY,2025
2025-05-14 08:05:00+00:00,1747209900000000,-1.1,526045.3,116.0,AUD_NZD,2025
2025-05-14 08:20:00+00:00,1747210800000000,46.5,526091.8,69.5,GBP_USD,2025
2025-05-14 09:20:00+00:00,1747214400000000,-25.7,526066.1,95.2,GBP_AUD,2025
2025-05-14 09:40:00+00:00,1747215600000000,6.3,526072.4,88.9,AUD_CAD,2025
2025-05-14 10:00:00+00:00,1747216800000000,-1.2,526071.2,90.1,AUD_USD,2025
2025-05-14 10:00:00+00:00,1747216800000000,9.9,526081.1,80.2,USD_CAD,2025
2025-05-14 10:35:00+00:00,1747218900000000,39.0,526120.1,41.2,EUR_USD,2025
2025-05-14 10:55:00+00:00,1747220100000000,28.6,526148.7,12.6,USD_CHF,2025
2025-05-14 10:55:00+00:00,1747220100000000,-5.7,526143.0,18.3,EUR_GBP,2025
2025-05-14 11:00:00+00:00,1747220400000000,5.9,526148.9,12.4,NZD_USD,2025
2025-05-14 11:15:00+00:00,1747221300000000,91.9,526240.8,0.0,USD_JPY,2025
2025-05-14 11:55:00+00:00,1747223700000000,1.5,526242.3,0.0,AUD_NZD,2025
2025-05-14 12:05:00+00:00,1747224300000000,9.1,526251.4,0.0,NZD_CAD,2025
2025-05-14 12:10:00+00:00,1747224600000000,66.2,526317.6,0.0,CAD_JPY,2025
2025-05-14 12:25:00+00:00,1747225500000000,-9.8,526307.8,9.8,USD_CAD,2025
2025-05-14 13:00:00+00:00,1747227600000000,-11.5,526296.3,21.3,EUR_USD,2025
2025-05-14 13:00:00+00:00,1747227600000000,-7.2,526289.1,28.5,NZD_CAD,2025
2025-05-14 13:05:00+00:00,1747227900000000,-7.2,526281.9,35.7,CAD_JPY,2025
2025-05-14 13:30:00+00:00,1747229400000000,-6.7,526275.2,42.4,AUD_NZD,2025
2025-05-14 13:55:00+00:00,1747230900000000,-4.8,526270.4,47.2,EUR_USD,2025
2025-05-14 14:00:00+00:00,1747231200000000,-6.9,526263.5,54.1,AUD_NZD,2025
2025-05-14 14:55:00+00:00,1747234500000000,-23.1,526240.4,77.2,USD_JPY,2025
2025-05-14 15:10:00+00:00,1747235400000000,7.5,526247.9,69.7,GBP_JPY,2025
2025-05-14 15:30:00+00:00,1747236600000000,2.0,526249.9,67.7,CAD_JPY,2025
2025-05-14 15:40:00+00:00,1747237200000000,28.2,526278.1,39.5,EUR_JPY,2025
2025-05-14 16:20:00+00:00,1747239600000000,-0.5,526277.6,40.0,EUR_JPY,2025
2025-05-14 16:30:00+00:00,1747240200000000,2.3,526279.9,37.7,EUR_GBP,2025
2025-05-14 17:40:00+00:00,1747244400000000,0.4,526280.3,37.3,GBP_AUD,2025
2025-05-14 18:30:00+00:00,1747247400000000,-11.0,526269.3,48.3,GBP_AUD,2025
2025-05-14 19:15:00+00:00,1747250100000000,-6.9,526262.4,55.2,GBP_AUD,2025
2025-05-14 19:40:00+00:00,1747251600000000,86.5,526348.9,0.0,EUR_AUD,2025
2025-05-14 19:45:00+00:00,1747251900000000,63.9,526412.8,0.0,AUD_JPY,2025
2025-05-14 19:45:00+00:00,1747251900000000,92.2,526505.0,0.0,CHF_JPY,2025
2025-05-14 20:25:00+00:00,1747254300000000,6.4,526511.4,0.0,AUD_NZD,2025
2025-05-14 20:35:00+00:00,1747254900000000,-7.8,526503.6,7.8,CAD_JPY,2025
2025-05-14 20:40:00+00:00,1747255200000000,27.3,526530.9,0.0,NZD_CAD,2025
2025-05-14 21:25:00+00:00,1747257900000000,24.6,526555.5,0.0,GBP_USD,2025
2025-05-14 21:40:00+00:00,1747258800000000,-9.6,526545.9,9.6,NZD_JPY,2025
2025-05-14 23:15:00+00:00,1747264500000000,21.7,526567.6,0.0,EUR_USD,2025
2025-05-14 23:55:00+00:00,1747266900000000,-8.1,526559.5,8.1,EUR_JPY,2025
2025-05-15 00:00:00+00:00,1747267200000000,50.3,526609.8,0.0,USD_CHF,2025
2025-05-15 00:00:00+00:00,1747267200000000,-15.7,526594.1,15.7,USD_JPY,2025
2025-05-15 00:20:00+00:00,1747268400000000,43.7,526637.8,0.0,USD_CAD,2025
2025-05-15 00:30:00+00:00,1747269000000000,-7.4,526630.4,7.4,NZD_CAD,2025
2025-05-15 00:35:00+00:00,1747269300000000,-8.6,526621.8,16.0,GBP_USD,2025
2025-05-15 01:05:00+00:00,1747271100000000,26.6,526648.4,0.0,AUD_CAD,2025
2025-05-15 01:05:00+00:00,1747271100000000,-3.0,526645.4,3.0,GBP_AUD,2025
2025-05-15 01:10:00+00:00,1747271400000000,32.7,526678.1,0.0,AUD_USD,2025
2025-05-15 02:00:00+00:00,1747274400000000,43.1,526721.2,0.0,NZD_USD,2025
2025-05-15 02:15:00+00:00,1747275300000000,7.0,526728.2,0.0,EUR_USD,2025
2025-05-15 02:15:00+00:00,1747275300000000,-2.7,526725.5,2.7,GBP_USD,2025
2025-05-15 02:15:00+00:00,1747275300000000,1.9,526727.4,0.8,AUD_CAD,2025
2025-05-15 02:15:00+00:00,1747275300000000,-11.9,526715.5,12.7,EUR_AUD,2025
2025-05-15 03:45:00+00:00,1747280700000000,-1.4,526714.1,14.1,AUD_USD,2025
2025-05-15 04:00:00+00:00,1747281600000000,14.7,526728.8,0.0,USD_CHF,2025
2025-05-15 04:00:00+00:00,1747281600000000,-4.7,526724.1,4.7,NZD_CAD,2025
2025-05-15 04:05:00+00:00,1747281900000000,-5.5,526718.6,10.2,GBP_USD,2025
2025-05-15 04:05:00+00:00,1747281900000000,-2.5,526716.1,12.7,EUR_USD,2025
2025-05-15 05:05:00+00:00,1747285500000000,6.6,526722.7,6.1,AUD_NZD,2025
2025-05-15 06:00:00+00:00,1747288800000000,-14.3,526708.4,20.4,NZD_CAD,2025
2025-05-15 06:00:00+00:00,1747288800000000,-1.9,526706.5,22.3,AUD_CAD,2025
2025-05-15 06:00:00+00:00,1747288800000000,-4.7,526701.8,27.0,NZD_USD,2025
2025-05-15 06:00:00+00:00,1747288800000000,-4.1,526697.7,31.1,GBP_USD,2025
2025-05-15 06:10:00+00:00,1747289400000000,-3.6,526694.1,34.7,EUR_GBP,2025
2025-05-15 06:15:00+00:00,1747289700000000,-2.9,526691.2,37.6,AUD_USD,2025
2025-05-15 06:35:00+00:00,1747290900000000,-2.9,526688.3,40.5,USD_CAD,2025
2025-05-15 07:00:00+00:00,1747292400000000,-7.0,526681.3,47.5,NZD_CAD,2025
2025-05-15 07:00:00+00:00,1747292400000000,-9.3,526672.0,56.8,AUD_CAD,2025
2025-05-15 07:30:00+00:00,1747294200000000,-8.9,526663.1,65.7,EUR_USD,2025
2025-05-15 07:35:00+00:00,1747294500000000,95.2,526758.3,0.0,GBP_JPY,2025
2025-05-15 08:20:00+00:00,1747297200000000,-6.2,526752.1,6.2,EUR_GBP,2025
2025-05-15 08:30:00+00:00,1747297800000000,-11.4,526740.7,17.6,GBP_USD,2025
2025-05-15 10:15:00+00:00,1747304100000000,-4.1,526736.6,21.7,AUD_NZD,2025
2025-05-15 10:30:00+00:00,1747305000000000,-2.6,526734.0,24.3,USD_CHF,2025
2025-05-15 10:35:00+00:00,1747305300000000,-8.1,526725.9,32.4,EUR_USD,2025
2025-05-15 11:00:00+00:00,1747306800000000,59.7,526785.6,0.0,USD_JPY,2025
2025-05-15 11:00:00+00:00,1747306800000000,-3.4,526782.2,3.4,GBP_USD,2025
2025-05-15 11:25:00+00:00,1747308300000000,56.3,526838.5,0.0,CAD_JPY,2025
2025-05-15 11:30:00+00:00,1747308600000000,77.9,526916.4,0.0,AUD_JPY,2025
2025-05-15 11:40:00+00:00,1747309200000000,53.1,526969.5,0.0,EUR_AUD,2025
2025-05-15 12:00:00+00:00,1747310400000000,-8.2,526961.3,8.2,CHF_JPY,2025
2025-05-15 12:00:00+00:00,1747310400000000,4.6,526965.9,3.6,GBP_USD,2025
2025-05-15 12:10:00+00:00,1747311000000000,-5.4,526960.5,9.0,EUR_USD,2025
2025-05-15 12:30:00+00:00,1747312200000000,18.0,526978.5,0.0,AUD_CAD,2025
2025-05-15 13:50:00+00:00,1747317000000000,2.8,526981.3,0.0,EUR_GBP,2025
2025-05-15 14:00:00+00:00,1747317600000000,-16.6,526964.7,16.6,EUR_USD,2025
2025-05-15 14:15:00+00:00,1747318500000000,-12.2,526952.5,28.8,EUR_USD,2025
2025-05-15 15:25:00+00:00,1747322700000000,2.9,526955.4,25.9,AUD_NZD,2025
2025-05-15 15:55:00+00:00,1747324500000000,81.4,527036.8,0.0,NZD_JPY,2025
2025-05-15 16:45:00+00:00,1747327500000000,-5.0,527031.8,5.0,USD_CHF,2025
2025-05-15 16:50:00+00:00,1747327800000000,12.3,527044.1,0.0,USD_CAD,2025
2025-05-15 17:00:00+00:00,1747328400000000,-7.1,527037.0,7.1,EUR_AUD,2025
2025-05-15 17:20:00+00:00,1747329600000000,-6.8,527030.2,13.9,USD_CHF,2025
2025-05-15 17:35:00+00:00,1747330500000000,124.5,527154.7,0.0,GBP_AUD,2025
2025-05-15 18:00:00+00:00,1747332000000000,7.1,527161.8,0.0,CAD_JPY,2025
2025-05-15 18:15:00+00:00,1747332900000000,-3.6,527158.2,3.6,AUD_NZD,2025
2025-05-15 18:30:00+00:00,1747333800000000,-1.9,527156.3,5.5,USD_CHF,2025
2025-05-15 18:50:00+00:00,1747335000000000,3.7,527160.0,1.8,CHF_JPY,2025
2025-05-15 19:00:00+00:00,1747335600000000,25.4,527185.4,0.0,NZD_USD,2025
2025-05-15 19:05:00+00:00,1747335900000000,11.8,527197.2,0.0,GBP_JPY,2025
2025-05-15 19:10:00+00:00,1747336200000000,64.1,527261.3,0.0,EUR_JPY,2025
2025-05-15 20:00:00+00:00,1747339200000000,23.7,527285.0,0.0,AUD_USD,2025
2025-05-15 20:30:00+00:00,1747341000000000,-16.5,527268.5,16.5,GBP_JPY,2025
2025-05-15 21:40:00+00:00,1747345200000000,13.4,527281.9,3.1,USD_CAD,2025
2025-05-15 23:00:00+00:00,1747350000000000,12.3,527294.2,0.0,EUR_GBP,2025
2025-05-16 00:30:00+00:00,1747355400000000,-5.2,527289.0,5.2,AUD_USD,2025
2025-05-16 01:30:00+00:00,1747359000000000,2.0,527291.0,3.2,CHF_JPY,2025
2025-05-16 02:00:00+00:00,1747360800000000,40.3,527331.3,0.0,NZD_CAD,2025
2025-05-16 02:15:00+00:00,1747361700000000,-0.9,527330.4,0.9,CAD_JPY,2025
2025-05-16 02:20:00+00:00,1747362000000000,-7.6,527322.8,8.5,NZD_USD,2025
2025-05-16 02:35:00+00:00,1747362900000000,-10.3,527312.5,18.8,NZD_JPY,2025
2025-05-16 02:45:00+00:00,1747363500000000,-10.5,527302.0,29.3,AUD_NZD,2025
2025-05-16 03:30:00+00:00,1747366200000000,-17.8,527284.2,47.1,EUR_AUD,2025
2025-05-16 05:20:00+00:00,1747372800000000,-7.8,527276.4,54.9,CAD_JPY,2025
2025-05-16 06:15:00+00:00,1747376100000000,-10.4,527266.0,65.3,CHF_JPY,2025
2025-05-16 06:35:00+00:00,1747377300000000,18.0,527284.0,47.3,AUD_USD,2025
2025-05-16 06:35:00+00:00,1747377300000000,-1.3,527282.7,48.6,EUR_GBP,2025
2025-05-16 06:50:00+00:00,1747378200000000,2.2,527284.9,46.4,AUD_CAD,2025
2025-05-16 07:00:00+00:00,1747378800000000,-5.4,527279.5,51.8,EUR_AUD,2025
2025-05-16 07:00:00+00:00,1747378800000000,-4.6,527274.9,56.4,GBP_AUD,2025
2025-05-16 07:15:00+00:00,1747379700000000,8.4,527283.3,48.0,AUD_JPY,2025
2025-05-16 07:15:00+00:00,1747379700000000,-10.8,527272.5,58.8,NZD_JPY,2025
2025-05-16 07:20:00+00:00,1747380000000000,-1.9,527270.6,60.7,CHF_JPY,2025
2025-05-16 07:20:00+00:00,1747380000000000,3.9,527274.5,56.8,EUR_JPY,2025
2025-05-16 07:25:00+00:00,1747380300000000,-3.5,527271.0,60.3,EUR_GBP,2025
2025-05-16 07:50:00+00:00,1747381800000000,-4.9,527266.1,65.2,EUR_JPY,2025
2025-05-16 08:00:00+00:00,1747382400000000,0.2,527266.3,65.0,USD_CHF,2025
2025-05-16 08:05:00+00:00,1747382700000000,-4.5,527261.8,69.5,AUD_CAD,2025
2025-05-16 08:05:00+00:00,1747382700000000,-5.4,527256.4,74.9,AUD_USD,2025
2025-05-16 08:05:00+00:00,1747382700000000,-7.8,527248.6,82.7,EUR_AUD,2025
2025-05-16 08:25:00+00:00,1747383900000000,28.5,527277.1,54.2,NZD_USD,2025
2025-05-16 08:35:00+00:00,1747384500000000,14.4,527291.5,39.8,AUD_NZD,2025
2025-05-16 08:45:00+00:00,1747385100000000,0.5,527292.0,39.3,EUR_GBP,2025
2025-05-16 08:50:00+00:00,1747385400000000,19.2,527311.2,20.1,GBP_USD,2025
2025-05-16 09:00:00+00:00,1747386000000000,66.8,527378.0,0.0,USD_JPY,2025
2025-05-16 09:00:00+00:00,1747386000000000,26.0,527404.0,0.0,NZD_CAD,2025
2025-05-16 09:05:00+00:00,1747386300000000,-1.5,527402.5,1.5,CAD_JPY,2025
2025-05-16 09:15:00+00:00,1747386900000000,11.7,527414.2,0.0,GBP_JPY,2025
2025-05-16 09:40:00+00:00,1747388400000000,-9.1,527405.1,9.1,AUD_USD,2025
2025-05-16 10:10:00+00:00,1747390200000000,-8.8,527396.3,17.9,AUD_CAD,2025
2025-05-16 10:15:00+00:00,1747390500000000,-5.8,527390.5,23.7,EUR_JPY,2025
2025-05-16 10:15:00+00:00,1747390500000000,0.1,527390.6,23.6,EUR_AUD,2025
2025-05-16 10:15:00+00:00,1747390500000000,-8.1,527382.5,31.7,NZD_CAD,2025
2025-05-16 11:00:00+00:00,1747393200000000,-6.6,527375.9,38.3,GBP_JPY,2025
2025-05-16 11:30:00+00:00,1747395000000000,-6.8,527369.1,45.1,EUR_USD,2025
2025-05-16 11:40:00+00:00,1747395600000000,-3.4,527365.7,48.5,AUD_NZD,2025
2025-05-16 11:45:00+00:00,1747395900000000,-15.3,527350.4,63.8,EUR_AUD,2025
2025-05-16 11:45:00+00:00,1747395900000000,-2.7,527347.7,66.5,AUD_CAD,2025
2025-05-16 12:45:00+00:00,1747399500000000,-14.3,527333.4,80.8,NZD_JPY,2025
2025-05-16 13:00:00+00:00,1747400400000000,-12.5,527320.9,93.3,GBP_AUD,2025
2025-05-16 13:15:00+00:00,1747401300000000,-9.6,527311.3,102.9,CAD_JPY,2025
2025-05-16 13:40:00+00:00,1747402800000000,-4.3,527307.0,107.2,AUD_NZD,2025
2025-05-16 13:45:00+00:00,1747403100000000,2.8,527309.8,104.4,USD_CAD,2025
2025-05-16 13:45:00+00:00,1747403100000000,4.9,527314.7,99.5,EUR_GBP,2025
2025-05-16 13:45:00+00:00,1747403100000000,-17.7,527297.0,117.2,USD_JPY,2025
2025-05-16 13:50:00+00:00,1747403400000000,1.9,527298.9,115.3,AUD_USD,2025
2025-05-16 13:50:00+00:00,1747403400000000,3.7,527302.6,111.6,NZD_USD,2025
2025-05-16 14:50:00+00:00,1747407000000000,-26.9,527275.7,138.5,GBP_JPY,2025
2025-05-16 14:55:00+00:00,1747407300000000,-18.0,527257.7,156.5,EUR_AUD,2025
2025-05-16 16:20:00+00:00,1747412400000000,-7.8,527249.9,164.3,CAD_JPY,2025
2025-05-16 16:55:00+00:00,1747414500000000,12.5,527262.4,151.8,GBP_USD,2025
2025-05-16 17:20:00+00:00,1747416000000000,-7.6,527254.8,159.4,AUD_JPY,2025
2025-05-16 17:45:00+00:00,1747417500000000,-4.0,527250.8,163.4,CAD_JPY,2025
2025-05-16 17:55:00+00:00,1747418100000000,31.2,527282.0,132.2,USD_JPY,2025
2025-05-16 18:00:00+00:00,1747418400000000,3.7,527285.7,128.5,AUD_CAD,2025
2025-05-16 18:30:00+00:00,1747420200000000,-3.3,527282.4,131.8,AUD_JPY,2025
2025-05-16 18:40:00+00:00,1747420800000000,23.3,527305.7,108.5,CHF_JPY,2025
2025-05-16 18:45:00+00:00,1747421100000000,39.2,527344.9,69.3,USD_CHF,2025
2025-05-16 19:00:00+00:00,1747422000000000,-11.7,527333.2,81.0,GBP_AUD,2025
2025-05-16 19:30:00+00:00,1747423800000000,2.5,527335.7,78.5,AUD_USD,2025
2025-05-16 19:40:00+00:00,1747424400000000,-7.9,527327.8,86.4,NZD_JPY,2025
2025-05-16 20:00:00+00:00,1747425600000000,15.3,527343.1,71.1,USD_CAD,2025
2025-05-16 20:00:00+00:00,1747425600000000,6.8,527349.9,64.3,GBP_JPY,2025
2025-05-16 20:05:00+00:00,1747425900000000,21.4,527371.3,42.9,EUR_GBP,2025
2025-05-16 20:20:00+00:00,1747426800000000,8.8,527380.1,34.1,NZD_USD,2025
2025-05-16 20:45:00+00:00,1747428300000000,16.1,527396.2,18.0,AUD_NZD,2025
2025-05-18 21:50:00+00:00,1747605000000000,15.6,527411.8,2.4,EUR_USD,2025
2025-05-19 01:05:00+00:00,1747616700000000,-2.8,527409.0,5.2,AUD_USD,2025
2025-05-19 01:10:00+00:00,1747617000000000,-9.3,527399.7,14.5,EUR_USD,2025
2025-05-19 01:15:00+00:00,1747617300000000,6.6,527406.3,7.9,NZD_CAD,2025
2025-05-19 01:45:00+00:00,1747619100000000,0.5,527406.8,7.4,NZD_USD,2025
2025-05-19 03:00:00+00:00,1747623600000000,-17.7,527389.1,25.1,AUD_CAD,2025
2025-05-19 03:00:00+00:00,1747623600000000,-11.5,527377.6,36.6,AUD_USD,2025
2025-05-19 03:10:00+00:00,1747624200000000,-2.2,527375.4,38.8,EUR_USD,2025
2025-05-19 03:20:00+00:00,1747624800000000,-9.8,527365.6,48.6,AUD_NZD,2025
2025-05-19 03:20:00+00:00,1747624800000000,-0.9,527364.7,49.5,AUD_JPY,2025
2025-05-19 03:30:00+00:00,1747625400000000,-2.7,527362.0,52.2,NZD_USD,2025
2025-05-19 03:35:00+00:00,1747625700000000,-3.2,527358.8,55.4,EUR_USD,2025
2025-05-19 03:45:00+00:00,1747626300000000,-5.3,527353.5,60.7,NZD_JPY,2025
2025-05-19 05:00:00+00:00,1747630800000000,-4.5,527349.0,65.2,EUR_GBP,2025
2025-05-19 05:30:00+00:00,1747632600000000,-4.4,527344.6,69.6,USD_CHF,2025
2025-05-19 06:00:00+00:00,1747634400000000,-8.2,527336.4,77.8,EUR_JPY,2025
2025-05-19 06:00:00+00:00,1747634400000000,-6.4,527330.0,84.2,NZD_USD,2025
2025-05-19 06:00:00+00:00,1747634400000000,-7.9,527322.1,92.1,NZD_CAD,2025
2025-05-19 06:50:00+00:00,1747637400000000,-0.5,527321.6,92.6,USD_CAD,2025
2025-05-19 07:00:00+00:00,1747638000000000,-3.5,527318.1,96.1,AUD_USD,2025
2025-05-19 07:00:00+00:00,1747638000000000,-11.0,527307.1,107.1,AUD_NZD,2025
2025-05-19 07:05:00+00:00,1747638300000000,-10.5,527296.6,117.6,AUD_JPY,2025
2025-05-19 07:15:00+00:00,1747638900000000,-6.0,527290.6,123.6,AUD_CAD,2025
2025-05-19 07:50:00+00:00,1747641000000000,12.8,527303.4,110.8,CHF_JPY,2025
2025-05-19 08:00:00+00:00,1747641600000000,-4.2,527299.2,115.0,EUR_GBP,2025
2025-05-19 08:10:00+00:00,1747642200000000,-9.5,527289.7,124.5,NZD_CAD,2025
2025-05-19 08:25:00+00:00,1747643100000000,-4.7,527285.0,129.2,NZD_USD,2025
2025-05-19 09:00:00+00:00,1747645200000000,-9.4,527275.6,138.6,NZD_JPY,2025
2025-05-19 12:00:00+00:00,1747656000000000,31.1,527306.7,107.5,EUR_AUD,2025
2025-05-19 12:00:00+00:00,1747656000000000,7.3,527314.0,100.2,GBP_AUD,2025
2025-05-19 12:00:00+00:00,1747656000000000,7.9,527321.9,92.3,USD_CHF,2025
2025-05-19 12:05:00+00:00,1747656300000000,27.0,527348.9,65.3,USD_JPY,2025
2025-05-19 12:10:00+00:00,1747656600000000,61.8,527410.7,3.5,GBP_JPY,2025
2025-05-19 12:10:00+00:00,1747656600000000,11.1,527421.8,0.0,NZD_CAD,2025
2025-05-19 12:15:00+00:00,1747656900000000,5.8,527427.6,0.0,NZD_JPY,2025
2025-05-19 12:20:00+00:00,1747657200000000,74.1,527501.7,0.0,EUR_JPY,2025
2025-05-19 12:45:00+00:00,1747658700000000,-2.8,527498.9,2.8,EUR_GBP,2025
2025-05-19 12:45:00+00:00,1747658700000000,-6.1,527492.8,8.9,USD_JPY,2025
2025-05-19 13:10:00+00:00,1747660200000000,20.5,527513.3,0.0,AUD_JPY,2025
2025-05-19 13:10:00+00:00,1747660200000000,-8.5,527504.8,8.5,GBP_JPY,2025
2025-05-19 13:30:00+00:00,1747661400000000,0.3,527505.1,8.2,USD_JPY,2025
2025-05-19 13:40:00+00:00,1747662000000000,-4.4,527500.7,12.6,EUR_GBP,2025
2025-05-19 14:00:00+00:00,1747663200000000,-24.0,527476.7,36.6,CHF_JPY,2025
2025-05-19 14:20:00+00:00,1747664400000000,-4.8,527471.9,41.4,EUR_JPY,2025
2025-05-19 14:20:00+00:00,1747664400000000,-11.1,527460.8,52.5,GBP_JPY,2025
2025-05-19 14:30:00+00:00,1747665000000000,-9.1,527451.7,61.6,CHF_JPY,2025
2025-05-19 15:00:00+00:00,1747666800000000,8.4,527460.1,53.2,AUD_NZD,2025
2025-05-19 15:00:00+00:00,1747666800000000,-5.1,527455.0,58.3,CHF_JPY,2025
2025-05-19 15:15:00+00:00,1747667700000000,75.2,527530.2,0.0,EUR_USD,2025
2025-05-19 15:30:00+00:00,1747668600000000,-0.1,527530.1,0.1,EUR_GBP,2025
2025-05-19 15:30:00+00:00,1747668600000000,-7.6,527522.5,7.7,EUR_USD,2025
2025-05-19 15:35:00+00:00,1747668900000000,-7.0,527515.5,14.7,GBP_JPY,2025
2025-05-19 15:45:00+00:00,1747669500000000,-0.1,527515.4,14.8,USD_CHF,2025
2025-05-19 15:45:00+00:00,1747669500000000,10.4,527525.8,4.4,USD_JPY,2025
2025-05-19 15:45:00+00:00,1747669500000000,-7.4,527518.4,11.8,GBP_USD,2025
2025-05-19 15:50:00+00:00,1747669800000000,16.8,527535.2,0.0,USD_CAD,2025
2025-05-19 17:20:00+00:00,1747675200000000,-2.7,527532.5,2.7,GBP_JPY,2025
2025-05-19 17:40:00+00:00,1747676400000000,15.2,527547.7,0.0,NZD_JPY,2025
2025-05-19 17:40:00+00:00,1747676400000000,15.8,527563.5,0.0,AUD_JPY,2025
2025-05-19 18:15:00+00:00,1747678500000000,65.6,527629.1,0.0,EUR_AUD,2025
2025-05-19 18:25:00+00:00,1747679100000000,-3.2,527625.9,3.2,GBP_JPY,2025
2025-05-19 18:45:00+00:00,1747680300000000,43.8,527669.7,0.0,GBP_AUD,2025
2025-05-19 18:45:00+00:00,1747680300000000,2.8,527672.5,0.0,EUR_GBP,2025
2025-05-19 19:15:00+00:00,1747682100000000,-2.3,527670.2,2.3,USD_CHF,2025
2025-05-19 19:45:00+00:00,1747683900000000,-1.3,527668.9,3.6,AUD_NZD,2025
2025-05-19 20:45:00+00:00,1747687500000000,4.4,527673.3,0.0,GBP_JPY,2025
2025-05-19 20:50:00+00:00,1747687800000000,14.7,527688.0,0.0,EUR_JPY,2025
2025-05-19 21:30:00+00:00,1747690200000000,6.7,527694.7,0.0,CAD_JPY,2025
2025-05-19 21:40:00+00:00,1747690800000000,-8.0,527686.7,8.0,EUR_AUD,2025
